date,capital,ret,n_hold,phase
2019-01-01 16:00:00,1904458.36206609,0.030057126813726288,20,样本内
2019-01-08 16:00:00,1920619.6530165172,0.010486030082009328,20,样本内
2019-01-15 16:00:00,1917878.7978915302,0.0005729318552570916,20,样本内
2019-01-22 16:00:00,1817574.300938584,-0.050299705832933084,20,样本内
2019-01-29 16:00:00,1947808.1583105607,0.07365256314678571,20,样本内
2019-02-10 16:00:00,2026947.7811457848,0.042630091057769305,20,样本内
2019-02-17 16:00:00,2197067.359035223,0.08592893959669413,20,样本内
2019-02-24 16:00:00,2224574.087135048,0.014519747283444124,20,样本内
2019-03-03 16:00:00,2303264.533390256,0.0373732639026425,20,样本内
2019-03-10 16:00:00,2338621.0600428297,0.017350614807814156,20,样本内
2019-03-17 16:00:00,2371281.668051148,0.015965754677553373,20,样本内
2019-03-24 16:00:00,2469959.3082554513,0.04361363094642498,20,样本内
2019-03-31 16:00:00,2507482.8493868723,0.01719196733565793,20,样本内
2019-04-08 16:00:00,2477726.751979954,-0.009866919613904374,20,样本内
2019-04-15 16:00:00,2431981.058643871,-0.016462767655685894,20,样本内
2019-04-22 16:00:00,2285261.5220884588,-0.058329226674662706,20,样本内
2019-04-29 16:00:00,2143456.9455894497,-0.06005179369117303,20,样本内
2019-05-07 16:00:00,2207554.185747136,0.03190367513076377,20,样本内
2019-05-14 16:00:00,2205812.0337335938,0.0012108225361850023,20,样本内
2019-05-21 16:00:00,2188561.787207168,-0.005820361056434914,20,样本内
2019-05-28 16:00:00,2102970.2021371545,-0.03710859888458392,20,样本内
2019-06-04 16:00:00,2143204.919941444,0.021132329009417566,20,样本内
2019-06-12 16:00:00,2196304.0326483953,0.0267755649554976,20,样本内
2019-06-19 16:00:00,2216483.9945565434,0.011188145907019036,20,样本内
2019-06-26 16:00:00,2186162.1435233406,-0.011680157902186572,20,样本内
2019-07-03 16:00:00,2093188.9732369566,-0.04052803048567252,20,样本内
2019-07-10 16:00:00,2086044.663526178,-0.001413122179661852,20,样本内
2019-07-17 16:00:00,2087659.9024023437,0.0027743069476926117,20,样本内
2019-07-24 16:00:00,2066612.3274407415,-0.008081898367345224,20,样本内
2019-07-31 16:00:00,1926200.7294289607,-0.06594288224616578,20,样本内
2019-08-07 16:00:00,1923415.9092946663,0.0005542419895563256,20,样本内
2019-08-14 16:00:00,1977820.0175057799,0.030285150366185752,20,样本内
2019-08-21 16:00:00,2007809.8969371957,0.017163098343617716,20,样本内
2019-08-28 16:00:00,2112810.3427200858,0.054296009668575985,20,样本内
2019-09-04 16:00:00,2146227.377318849,0.017816391051807066,20,样本内
2019-09-11 16:00:00,2156673.424561238,0.0068671670824730965,20,样本内
2019-09-18 16:00:00,2024795.28658782,-0.05914886772912671,20,样本内
2019-09-25 16:00:00,2042098.6787755927,0.010545748946764993,20,样本内
2019-10-03 16:00:00,2081988.0855364522,0.02153353536508651,1,样本内
2019-10-13 16:00:00,2001068.3801589655,-0.036866555452279,20,样本内
2019-10-20 16:00:00,2103658.1306453734,0.05326748865936198,20,样本内
2019-10-27 16:00:00,2098050.3481591265,-0.0006657290006177429,20,样本内
2019-11-03 16:00:00,2025208.4648482092,-0.03271884427122086,20,样本内
2019-11-10 16:00:00,1983963.3037638823,-0.018365884204132217,20,样本内
2019-11-17 16:00:00,1993404.2176948092,0.006758613182520146,20,样本内
2019-11-24 16:00:00,2009348.7865750794,0.00999866316060503,20,样本内
2019-12-01 16:00:00,2055383.8426282785,0.02491043564002917,20,样本内
2019-12-08 16:00:00,2103008.8994773137,0.025170882178452696,20,样本内
2019-12-15 16:00:00,2066419.5172064884,-0.015398586510936525,20,样本内
2019-12-22 16:00:00,2086825.2093479463,0.011874902928251291,20,样本内
2019-12-29 16:00:00,2188512.0393247567,0.050728005355361594,20,样本内
2020-01-06 16:00:00,2211139.3360141283,0.012339123698105404,20,样本内
2020-01-13 16:00:00,2120011.8065856365,-0.039212929436080304,20,样本内
2020-01-20 16:00:00,1798429.4378165456,-0.14968895181155242,20,样本内
2020-01-29 16:00:00,1837024.8845437125,0.023460639998211574,1,样本内
2020-02-05 16:00:00,1912954.0304523814,0.043332671401197974,20,样本内
2020-02-12 16:00:00,2015695.7203565037,0.05570839459211977,20,样本内
2020-02-19 16:00:00,2006336.4384122004,-0.0026432017738510505,20,样本内
2020-02-26 16:00:00,2090529.4803240893,0.04396357116382667,20,样本内
2020-03-04 16:00:00,1962386.7785816516,-0.05929676856916268,20,样本内
2020-03-11 16:00:00,1816705.8862061554,-0.07223658473728074,20,样本内
2020-03-18 16:00:00,1836724.4254520677,0.013019141512068016,20,样本内
2020-03-25 16:00:00,1824973.5665904167,-0.004397725591719454,20,样本内
2020-04-01 16:00:00,1869330.7507236635,0.026305658418997697,20,样本内
2020-04-08 16:00:00,1795805.1625848305,-0.03733257295979821,20,样本内
2020-04-15 16:00:00,1826906.8625924182,0.019319083748941174,20,样本内
2020-04-22 16:00:00,1800250.5206539924,-0.01259096929582924,20,样本内
2020-04-29 16:00:00,1811782.9996342396,0.008406041185899871,20,样本内
2020-05-07 16:00:00,1800197.5085531664,-0.0043945246662608906,20,样本内
2020-05-14 16:00:00,1743775.2612627784,-0.029342253848431886,20,样本内
2020-05-21 16:00:00,1755801.878612412,0.00889688494658673,20,样本内
2020-05-28 16:00:00,1809882.385692764,0.03280103042325657,20,样本内
2020-06-04 16:00:00,1810589.434557666,0.0023906601171938937,20,样本内
2020-06-11 16:00:00,1838521.1562933323,0.01742686663389805,20,样本内
2020-06-18 16:00:00,1880788.7557326702,0.024989998942712303,20,样本内
2020-06-28 16:00:00,2087399.7509480591,0.11185337645476438,20,样本内
2020-07-05 16:00:00,2241671.5510832155,0.07590620798200667,20,样本内
2020-07-12 16:00:00,2118701.8161101965,-0.052856267821036515,20,样本内
2020-07-19 16:00:00,2101725.313328045,-0.006012690909624685,20,样本内
2020-07-26 16:00:00,2243046.1464722403,0.06924039161921526,20,样本内
2020-08-02 16:00:00,2278288.2930865176,0.017711734985793627,20,样本内
2020-08-09 16:00:00,2295478.2452374385,0.009545117184284463,20,样本内
2020-08-16 16:00:00,2271249.774501217,-0.008554868375027908,20,样本内
2020-08-23 16:00:00,2260890.6907817144,-0.0025609619143617144,20,样本内
2020-08-30 16:00:00,2211009.0169887184,-0.02006284186863941,20,样本内
2020-09-06 16:00:00,2182337.392805201,-0.010967664972514012,20,样本内
2020-09-13 16:00:00,2176657.8754556263,-0.0006024927989132678,20,样本内
2020-09-20 16:00:00,2073570.0661667327,-0.04536059371173108,20,样本内
2020-09-27 16:00:00,2193756.7392884423,0.059961230769447996,20,样本内
2020-10-06 16:00:00,2127503.755217341,-0.02820069768200051,1,样本外
2020-10-13 16:00:00,2109869.944622676,-0.006288497988039288,20,样本外
2020-10-20 16:00:00,2089758.6648637229,-0.007531999737808365,20,样本外
2020-10-27 16:00:00,2050331.640484186,-0.016866783539384523,20,样本外
2020-11-03 16:00:00,2089777.4375264603,0.021238739852329037,20,样本外
2020-11-10 16:00:00,2094092.2254455583,0.0040647116968614005,20,样本外
2020-11-17 16:00:00,2117108.0771674938,0.012990849133704241,20,样本外
2020-11-24 16:00:00,2132698.7505703517,0.009364136753810426,20,样本外
2020-12-01 16:00:00,2109321.2581164385,-0.008961460191066185,20,样本外
2020-12-08 16:00:00,2079908.6986349965,-0.011944087164658168,20,样本外
2020-12-15 16:00:00,2069968.435261879,-0.0027791825572156758,20,样本外
2020-12-22 16:00:00,2044997.2521522997,-0.010063557436043803,20,样本外
2020-12-29 16:00:00,1999309.431900309,-0.020341262416810463,20,样本外
2021-01-06 16:00:00,1948759.4934002056,-0.02328369930814389,20,样本外
2021-01-13 16:00:00,2010118.5238348749,0.03348619962723563,20,样本外
2021-01-20 16:00:00,1931348.1672434502,-0.03718692139662877,20,样本外
2021-01-27 16:00:00,1862122.188914162,-0.03384334482171176,20,样本外
2021-02-03 16:00:00,1951779.7679080458,0.05014806435777699,20,样本外
2021-02-10 16:00:00,2130182.630705411,0.09340522190604572,1,样本外
2021-02-21 16:00:00,2136310.5789967384,0.004876724372359526,20,样本外
2021-02-28 16:00:00,2089393.0036495628,-0.019961963680959354,20,样本外
2021-03-07 16:00:00,2054646.0690599626,-0.014630157432760355,20,样本外
2021-03-14 16:00:00,2086081.34981103,0.017299608640358004,20,样本外
2021-03-21 16:00:00,2078057.59801262,-0.0018463273731568308,20,样本外
2021-03-28 16:00:00,2102575.667570686,0.013798551484575988,20,样本外
2021-04-05 16:00:00,2080001.242776521,-0.00873655761471242,20,样本外
2021-04-12 16:00:00,2138933.148893127,0.030332630243018556,20,样本外
2021-04-19 16:00:00,2135037.9740511146,0.0001789169782945188,20,样本外
2021-04-26 16:00:00,2163688.690446908,0.015419300613857656,20,样本外
2021-05-03 16:00:00,2164963.769976271,0.002589308219335118,1,样本外
2021-05-10 16:00:00,2157779.627554262,-0.0013183661184721807,20,样本外
2021-05-17 16:00:00,2164298.151965922,0.005020940752438446,20,样本外
2021-05-24 16:00:00,2208749.2422236064,0.02253833951542558,20,样本外
2021-05-31 16:00:00,2178135.9168985845,-0.011860027539478684,20,样本外
2021-06-07 16:00:00,2132731.8491795594,-0.01884537854904623,20,样本外
2021-06-15 16:00:00,2177150.4420781643,0.02282708752893246,20,样本外
2021-06-22 16:00:00,2155112.922790659,-0.008122184880558696,20,样本外
2021-06-29 16:00:00,2161961.714261096,0.005177926965223084,20,样本外
2021-07-06 16:00:00,2149012.8009811207,-0.0039894276547820014,20,样本外
2021-07-13 16:00:00,2128028.20121096,-0.00776476257404346,20,样本外
2021-07-20 16:00:00,1988056.242844678,-0.0637754245393132,20,样本外
